ICRPProjectID|ICRPProjectFundingID|AwardCode|AltAwardCode|SponsorCode|FundingOrg|IsChildhoodCancer
37506|99341|DGOS_5507|DGOS_5507|INCa|DGOS-Ministère de la Santé|y
37515|99350|DGOS_5656|DGOS_5656|INCa|DGOS-Ministère de la Santé|y
43080|107369|DGOS_1103|DGOS_1103|INCa|DGOS-Ministère de la Santé|y
43083|107372|DGOS_1129|DGOS_1129|INCa|DGOS-Ministère de la Santé|y
43099|107388|DGOS_3781|DGOS_3781|INCa|DGOS-Ministère de la Santé|y
43105|107394|DGOS_3887|DGOS_3887|INCa|DGOS-Ministère de la Santé|y
43767|108624|DGOS_0284|DGOS_0284|INCa|DGOS-Ministère de la Santé|y
43779|108636|DGOS_0489|DGOS_0489|INCa|DGOS-Ministère de la Santé|y
43790|108647|DGOS_1249|DGOS_1249|INCa|DGOS-Ministère de la Santé|y
43800|108657|DGOS_3810|DGOS_3810|INCa|DGOS-Ministère de la Santé|y
43805|108662|DGOS_3892|DGOS_3892|INCa|DGOS-Ministère de la Santé|y
43809|108666|DGOS_5419|DGOS_5419|INCa|DGOS-Ministère de la Santé|y
47880|114052|DGOS_1174|DGOS_1174|INCa|DGOS-Ministère de la Santé|y
47900|114072|DGOS_3937|DGOS_3937|INCa|DGOS-Ministère de la Santé|y
52040|118675|DGOS_5581|DGOS_5581|INCa|DGOS-Ministère de la Santé|y
38342|100583|INCa_0628|2008-071|INCa|Institut National du Cancer|y
38362|100603|INCa_1514|INCa_1514|INCa|Institut National du Cancer|y
38366|100607|INCa_1559|INCa_1559|INCa|Institut National du Cancer|y
38372|100613|INCa_1938|INCa_1938|INCa|Institut National du Cancer|y
38395|100636|INCa_5828|INCa_5828|INCa|Institut National du Cancer|y
38403|100644|INCa_6019|INCa_6019|INCa|Institut National du Cancer|y
38416|100657|INCa_6506|INCa_6506|INCa|Institut National du Cancer|y
38430|100671|INCa_DGOS_5702|INCa_DGOS_5702|INCa|Institut National du Cancer|y
38431|100672|INCa_DGOS_5716|INCa_DGOS_5716|INCa|Institut National du Cancer|y
40176|103454|INCa_0600|2008-044|INCa|Institut National du Cancer|y
40187|103465|INCa_0794|2008-009|INCa|Institut National du Cancer|y
40197|103475|INCa_1509|INCa_1509|INCa|Institut National du Cancer|y
40198|103476|INCa_1511|INCa_1511|INCa|Institut National du Cancer|y
40222|103500|INCa_4402|INCa_4402|INCa|Institut National du Cancer|y
43155|107444|INCa_4486|INCa_4486|INCa|Institut National du Cancer|y
43157|107446|INCa_4664|INCa_4664|INCa|Institut National du Cancer|y
43158|107447|INCa_4678|INCa_4678|INCa|Institut National du Cancer|y
43191|107480|INCa_DGOS_1307|INCa_DGOS_1307|INCa|Institut National du Cancer|y
43200|107489|INCa_DGOS_5667|INCa_DGOS_5667|INCa|Institut National du Cancer|y
43203|107492|INCa_DGOS_5742|INCa_DGOS_5742|INCa|Institut National du Cancer|y
43205|107494|INCa_DGOS_5797|INCa_DGOS_5797|INCa|Institut National du Cancer|y
44045|108937|INCa_DGOS_5748|INCa_DGOS_5748|INCa|Institut National du Cancer|y
44047|108939|INCa_DGOS_5819|INCa_DGOS_5819|INCa|Institut National du Cancer|y
46097|111609|INCa_0557|2008-055|INCa|Institut National du Cancer|y
46098|111610|INCa_0563|2008-059|INCa|Institut National du Cancer|y
46102|111614|INCa_0627|2008-078|INCa|Institut National du Cancer|y
46113|111625|INCa_0876|2008-012|INCa|Institut National du Cancer|y
46115|111627|INCa_0977|2008-148|INCa|Institut National du Cancer|y
46130|111642|INCa_1946|INCa_1946|INCa|Institut National du Cancer|y
46146|111658|INCa_4654|INCa_4654|INCa|Institut National du Cancer|y
46174|111686|INCa_6507|INCa_6507|INCa|Institut National du Cancer|y
46179|111691|INCa_DGOS_1304|INCa_DGOS_1304|INCa|Institut National du Cancer|y
46181|111693|INCa_DGOS_1324|INCa_DGOS_1324|INCa|Institut National du Cancer|y
47910|114082|INCa_2078|INCa_2078|INCa|Institut National du Cancer|y
47957|114129|INCa_DGOS_1458|INCa_DGOS_1458|INCa|Institut National du Cancer|y
47965|114137|INCa_DGOS_5776|INCa_DGOS_5776|INCa|Institut National du Cancer|y
49398|115900|INCa_1467|INCa_1467|INCa|Institut National du Cancer|y
49402|115904|INCa_1515|INCa_1515|INCa|Institut National du Cancer|y
49409|115911|INCa_1789|INCa_1789|INCa|Institut National du Cancer|y
20092|73063|ALPE 2009-4305|ALPE 2009-4305|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
36700|98259|EMCR 2006-3500|EMCR 2006-3500|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
36701|98260|EMCR 2006-3607|EMCR 2006-3607|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
36711|98270|EMCR 2010-4691|EMCR 2010-4691|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
37684|99519|KUN 2009-4298|KUN 2009-4298|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
37695|99530|KUN 2014-6985|KUN 2014-6985|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
40113|103391|HUBR 2014-6806|HUBR 2014-6806|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
41069|105015|EMCR 2007-3718|EMCR 2007-3718|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
41084|105030|EMCR 2013-6001|EMCR 2013-6001|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
41090|105036|EMCR 2014-6998|EMCR 2014-6998|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
41412|105377|NKI 2007-3881|NKI 2007-3881|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
41420|105385|NKI 2009-4496|NKI 2009-4496|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
41436|105401|NKI 2014-6858|NKI 2014-6858|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
43300|107595|KUN 2006-3557|KUN 2006-3557|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
43322|107617|KUN 2015-7527|KUN 2015-7527|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
43761|108618|DCOG 2011-5027|DCOG 2011-5027|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
43888|108752|EMCR 2010-4687|EMCR 2010-4687|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
43891|108755|EMCR 2012-5546|EMCR 2012-5546|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
44160|109056|KUN 2012-5366|KUN 2012-5366|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
49979|116493|NKI 2009-4511|NKI 2009-4511|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
50601|117133|EMCR 2010-4723|EMCR 2010-4723|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
51789|118352|RUG 2011-5267|RUG 2011-5267|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
51790|118353|RUG 2011-5277|RUG 2011-5277|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
52584|119264|NKI 2007-3790|NKI 2007-3790|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
53457|120141|UVA 2006-3525|UVA 2006-3525|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
53465|120149|UVA 2011-4963|UVA 2011-4963|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
53477|120161|UVA 2014-6839|UVA 2014-6839|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
56002|122880|UL 2008-4060|UL 2008-4060|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
56036|122914|UU 2010-4628|UU 2010-4628|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
56056|122934|UVA 2006-3546|UVA 2006-3546|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
56058|122936|UVA 2008-4013|UVA 2008-4013|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
56064|122942|UVA 2010-4713|UVA 2010-4713|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
56067|122945|UVA 2010-4878|UVA 2010-4878|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
56454|123398|SKON 2012-5517|SKON 2012-5517|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
56530|123505|UL 2006-3532|UL 2006-3532|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
56531|123506|UL 2006-3595|UL 2006-3595|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
56555|123530|UM 2013-6374|UM 2013-6374|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
56581|123556|UVA 2010-4738|UVA 2010-4738|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
56583|123558|UVA 2010-4742|UVA 2010-4742|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
56585|123560|UVA 2010-4868|UVA 2010-4868|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
56607|123582|VU 2010-4859|VU 2010-4859|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
57523|124712|RUG 2011-5272|RUG 2011-5272|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
57530|124719|RUG 2014-6903|RUG 2014-6903|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
58258|125595|RUG 2013-6345|RUG 2013-6345|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
58531|126045|SKIN 2012-5517|SKIN 2012-5517|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
58634|126148|VU 2006-3622|VU 2006-3622|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
58650|126164|VU 2015-7889|VU 2015-7889|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
59090|126611|RUG 2010-4622|RUG 2010-4622|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
60154|127889|UL 2011-5133|UL 2011-5133|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
60190|127925|UU 2010-4855|UU 2010-4855|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
60211|127946|UVA 2008-4265|UVA 2008-4265|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
60218|127953|UVA 2011-4938|UVA 2011-4938|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
60224|127959|UVA 2014-6644|UVA 2014-6644|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
60226|127961|UVA 2014-6805|UVA 2014-6805|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
60242|127977|VU 2009-4366|VU 2009-4366|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
60244|127979|VU 2010-4767|VU 2010-4767|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
60254|127989|VU 2014-6703|VU 2014-6703|KWF|KWF Kankerbestrijding / Dutch Cancer Society|y
3|3|14|14|NCC|National Cancer Center, Japan|y
1703|4830|4|4|NCC|National Cancer Center, Japan|y
5671|16875|11|11|NCC|National Cancer Center, Japan|y
7782|20898|21bunshi-07-01|21bunshi-07-01|NCC|National Cancer Center, Japan|y
7784|20900|21bunshi-08-03|21bunshi-08-03|NCC|National Cancer Center, Japan|y
9434|28273|20shi-04|20shi-04|NCC|National Cancer Center, Japan|y
9445|28284|21bunshi-05-04|21bunshi-05-04|NCC|National Cancer Center, Japan|y
12775|39040|20-02|20-02|NCC|National Cancer Center, Japan|y
14290|48393|20shi-06|20shi-06|NCC|National Cancer Center, Japan|y
6570|18568|HD070487|1R01HD070487-01|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
10674|35134|HD062484|1R01HD062484-01A1|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
12376|38113|HD070716|1R21HD070716-01|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
15012|54560|AI069911|2U01AI069911-06|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
15264|56337|HD061981|4R00HD061981-03|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
16191|59920|HD059945|5K99HD059945-02|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
16261|60211|HD043494|5K12HD043494-09|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
18339|69778|HD062797|5R01HD062797-02|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
18339|69779|HD062797|R01HD062797-03|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
18340|69781|HD066101|5R01HD066101-02|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
18504|70083|HD061296|5R21HD061296-02|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
18842|70749|HD059292|5R21HD059292-02|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
18843|70750|HD061289|5R21HD061289-02|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
19017|71127|HD054751|5R01HD054751-04|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
19337|71670|HD062959|5R21HD062959-02|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
19417|71987|GM092666|5U01GM092666-02|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
20578|74204|HD063106|5U10HD063106-02|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
43225|107519|HD070953|K99HD070953-01|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
43225|107520|HD070953|K99HD070953-02|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
48826|115030|HD072552|R15HD072552-01|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
50286|116814|HD074553|R01HD074553-01|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
58428|125794|HD074587|R01HD074587-01|NIH|Eunice Kennedy Shriver National Institute of Child Health and Human Development|y
15657|57855|TW008409|5K01TW008409-02|NIH|Fogarty International Center|y
18424|69920|TW008344|5R03TW008344-03|NIH|Fogarty International Center|y
19273|71549|TW008228|5R03TW008228-02|NIH|Fogarty International Center|y
351|361|CA168358|1F30CA168358-01|NIH|National Cancer Institute|y
351|362|CA168358|5F30CA168358-02|NIH|National Cancer Institute|y
352|363|CA174154|1F30CA174154-01|NIH|National Cancer Institute|y
368|384|CA126488|1F31CA126488-01|NIH|National Cancer Institute|y
368|385|CA126488|5F31CA126488-02|NIH|National Cancer Institute|y
368|386|CA126488|5F31CA126488-03|NIH|National Cancer Institute|y
438|620|CA157923|1K07CA157923-01|NIH|National Cancer Institute|y
438|621|CA157923|5K07CA157923-02|NIH|National Cancer Institute|y
438|622|CA157923|5K07CA157923-03|NIH|National Cancer Institute|y
441|627|CA166177|1K07CA166177-01A1|NIH|National Cancer Institute|y
445|631|CA122191|1K08CA122191-01A1|NIH|National Cancer Institute|y
445|632|CA122191|5K08CA122191-02|NIH|National Cancer Institute|y
445|633|CA122191|5K08CA122191-04|NIH|National Cancer Institute|y
445|634|CA122191|5K08CA122191-05|NIH|National Cancer Institute|y
445|635|CA122191|7K08CA122191-03|NIH|National Cancer Institute|y
462|702|CA154782|1K08CA154782-01A1|NIH|National Cancer Institute|y
462|703|CA154782|5K08CA154782-02|NIH|National Cancer Institute|y
462|704|CA154782|5K08CA154782-03|NIH|National Cancer Institute|y
466|713|CA160346|1K08CA160346-01|NIH|National Cancer Institute|y
466|714|CA160346|5K08CA160346-02|NIH|National Cancer Institute|y
466|715|CA160346|5K08CA160346-03|NIH|National Cancer Institute|y
467|716|CA160659|1K08CA160659-01|NIH|National Cancer Institute|y
467|717|CA160659|5K08CA160659-02|NIH|National Cancer Institute|y
467|718|CA160659|5K08CA160659-03|NIH|National Cancer Institute|y
468|719|CA160660|1K08CA160660-01|NIH|National Cancer Institute|y
471|726|CA163765|1K08CA163765-01A1|NIH|National Cancer Institute|y
471|727|CA163765|5K08CA163765-02|NIH|National Cancer Institute|y
480|738|CA177927|1K08CA177927-01|NIH|National Cancer Institute|y
493|779|CA138716|1K22CA138716-01A2|NIH|National Cancer Institute|y
493|780|CA138716|5K22CA138716-02|NIH|National Cancer Institute|y
493|781|CA138716|5K22CA138716-03|NIH|National Cancer Institute|y
494|782|CA140361|1K22CA140361-01|NIH|National Cancer Institute|y
494|783|CA140361|5K22CA140361-02|NIH|National Cancer Institute|y
494|784|CA140361|5K22CA140361-03|NIH|National Cancer Institute|y
505|817|CA124451|1K23CA124451-01A2|NIH|National Cancer Institute|y
505|818|CA124451|3K23CA124451-02S1|NIH|National Cancer Institute|y
505|819|CA124451|5K23CA124451-02|NIH|National Cancer Institute|y
505|820|CA124451|5K23CA124451-03|NIH|National Cancer Institute|y
505|821|CA124451|5K23CA124451-04|NIH|National Cancer Institute|y
505|822|CA124451|5K23CA124451-05|NIH|National Cancer Institute|y
515|857|CA158148|1K23CA158148-01A1|NIH|National Cancer Institute|y
515|858|CA158148|5K23CA158148-02|NIH|National Cancer Institute|y
533|911|CA126184|1K99CA126184-01A2|NIH|National Cancer Institute|y
533|912|CA126184|4R00CA126184-02|NIH|National Cancer Institute|y
533|913|CA126184|5R00CA126184-03|NIH|National Cancer Institute|y
533|914|CA126184|5R00CA126184-04|NIH|National Cancer Institute|y
546|966|CA135695|1K99CA135695-01|NIH|National Cancer Institute|y
546|967|CA135695|4R00CA135695-03|NIH|National Cancer Institute|y
546|968|CA135695|5K99CA135695-02|NIH|National Cancer Institute|y
546|969|CA135695|5R00CA135695-04|NIH|National Cancer Institute|y
546|970|CA135695|5R00CA135695-05|NIH|National Cancer Institute|y
559|1017|CA149088|1K99CA149088-01|NIH|National Cancer Institute|y
559|1018|CA149088|4R00CA149088-03|NIH|National Cancer Institute|y
559|1019|CA149088|5K99CA149088-02|NIH|National Cancer Institute|y
559|1020|CA149088|5R00CA149088-04|NIH|National Cancer Institute|y
559|1021|CA149088|5R00CA149088-05|NIH|National Cancer Institute|y
564|1031|CA151869|1K99CA151869-01|NIH|National Cancer Institute|y
564|1032|CA151869|4R00CA151869-03|NIH|National Cancer Institute|y
564|1033|CA151869|5K99CA151869-02|NIH|National Cancer Institute|y
564|1034|CA151869|5R00CA151869-04|NIH|National Cancer Institute|y
566|1040|CA154531|4R00CA154531-03|NIH|National Cancer Institute|y
584|1075|CA178189|1K99CA178189-01|NIH|National Cancer Institute|y
608|1141|CA138020|1P20CA138020-01|NIH|National Cancer Institute|y
608|1142|CA138020|5P20CA138020-02|NIH|National Cancer Institute|y
616|1185|CA149239|1P30CA149239-01|NIH|National Cancer Institute|y
619|1197|CA130805|1P50CA130805-01A1|NIH|National Cancer Institute|y
619|1198|CA130805|3P50CA130805-02S2|NIH|National Cancer Institute|y
619|1199|CA130805|5P50CA130805-02|NIH|National Cancer Institute|y
619|1200|CA130805|5P50CA130805-03|NIH|National Cancer Institute|y
619|1201|CA130805|5P50CA130805-04|NIH|National Cancer Institute|y
619|1202|CA130805|5P50CA130805-05|NIH|National Cancer Institute|y
624|1212|CA119162|1R01CA119162-01A1|NIH|National Cancer Institute|y
624|1213|CA119162|5R01CA119162-02|NIH|National Cancer Institute|y
624|1214|CA119162|5R01CA119162-03|NIH|National Cancer Institute|y
624|1215|CA119162|5R01CA119162-04|NIH|National Cancer Institute|y
624|1216|CA119162|5R01CA119162-05|NIH|National Cancer Institute|y
624|1217|CA119162|5R01CA119162-06|NIH|National Cancer Institute|y
637|1268|CA120512|1R01CA120512-01A2|NIH|National Cancer Institute|y
637|1270|CA120512|5R01CA120512-02|NIH|National Cancer Institute|y
637|1271|CA120512|5R01CA120512-03|NIH|National Cancer Institute|y
637|1272|CA120512|5R01CA120512-04|NIH|National Cancer Institute|y
640|1284|CA120583|1R01CA120583-01A2|NIH|National Cancer Institute|y
640|1285|CA120583|5R01CA120583-02|NIH|National Cancer Institute|y
640|1286|CA120583|5R01CA120583-03|NIH|National Cancer Institute|y
640|1287|CA120583|5R01CA120583-04|NIH|National Cancer Institute|y
640|1288|CA120583|5R01CA120583-05|NIH|National Cancer Institute|y
674|1459|CA122759|1R01CA122759-01A2|NIH|National Cancer Institute|y
674|1460|CA122759|5R01CA122759-02|NIH|National Cancer Institute|y
674|1461|CA122759|5R01CA122759-04|NIH|National Cancer Institute|y
674|1462|CA122759|5R01CA122759-05|NIH|National Cancer Institute|y
674|1463|CA122759|7R01CA122759-03|NIH|National Cancer Institute|y
692|1557|CA123490|2R01CA123490-06A1|NIH|National Cancer Institute|y
704|1621|CA124709|1R01CA124709-01A2|NIH|National Cancer Institute|y
704|1622|CA124709|2R01CA124709-06|NIH|National Cancer Institute|y
704|1623|CA124709|5R01CA124709-02|NIH|National Cancer Institute|y
704|1624|CA124709|5R01CA124709-03|NIH|National Cancer Institute|y
704|1625|CA124709|5R01CA124709-04|NIH|National Cancer Institute|y
704|1626|CA124709|5R01CA124709-05|NIH|National Cancer Institute|y
717|1686|CA125195|1R01CA125195-01A1|NIH|National Cancer Institute|y
717|1687|CA125195|5R01CA125195-02|NIH|National Cancer Institute|y
717|1688|CA125195|5R01CA125195-03|NIH|National Cancer Institute|y
717|1689|CA125195|5R01CA125195-04|NIH|National Cancer Institute|y
717|1690|CA125195|5R01CA125195-05|NIH|National Cancer Institute|y
757|1893|CA127496|1R01CA127496-01A1|NIH|National Cancer Institute|y
757|1894|CA127496|5R01CA127496-02|NIH|National Cancer Institute|y
757|1895|CA127496|5R01CA127496-03|NIH|National Cancer Institute|y
757|1896|CA127496|5R01CA127496-04|NIH|National Cancer Institute|y
757|1897|CA127496|5R01CA127496-05|NIH|National Cancer Institute|y
758|1900|CA127534|5R01CA127534-03|NIH|National Cancer Institute|y
761|1911|CA127571|1R01CA127571-01A2|NIH|National Cancer Institute|y
761|1912|CA127571|5R01CA127571-02|NIH|National Cancer Institute|y
761|1913|CA127571|5R01CA127571-03|NIH|National Cancer Institute|y
761|1914|CA127571|5R01CA127571-04|NIH|National Cancer Institute|y
761|1915|CA127571|5R01CA127571-05|NIH|National Cancer Institute|y
825|2241|CA129831|1R01CA129831-01A1|NIH|National Cancer Institute|y
825|2242|CA129831|3R01CA129831-03S1|NIH|National Cancer Institute|y
825|2243|CA129831|5R01CA129831-02|NIH|National Cancer Institute|y
825|2244|CA129831|5R01CA129831-03|NIH|National Cancer Institute|y
825|2245|CA129831|5R01CA129831-04|NIH|National Cancer Institute|y
825|2246|CA129831|5R01CA129831-05|NIH|National Cancer Institute|y
847|2336|CA131126|1R01CA131126-01A1|NIH|National Cancer Institute|y
847|2337|CA131126|5R01CA131126-02|NIH|National Cancer Institute|y
